,params,iou
441,"('image', 2, True, False, 1, True, True, 2)",0.08183397314278193
439,"('image', 2, True, False, 0.5, False, False, 2)",0.08183397314278193
447,"('image', 2, True, False, 1, False, False, 2)",0.08183397314278193
437,"('image', 2, True, False, 0.5, False, True, 2)",0.08183397314278193
371,"('image', 1, False, False, 1.7, True, False, 2)",0.08183397721502411
351,"('image', 1, False, False, 1, False, False, 2)",0.08183397721502411
551,"('image', 2, False, False, 1.3, False, False, 2)",0.0818339784743955
543,"('image', 2, False, False, 1, False, False, 2)",0.0818339784743955
559,"('image', 2, False, False, 1.5, False, False, 2)",0.0818339784743955
353,"('image', 1, False, False, 1.3, True, True, 2)",0.08183398026139124
361,"('image', 1, False, False, 1.5, True, True, 2)",0.08183398026139124
55,"('image', 0, True, False, 0.5, False, False, 2)",0.08183398308859138
103,"('image', 0, False, True, 0.5, False, False, 2)",0.08183398308859138
151,"('image', 0, False, False, 0.5, False, False, 2)",0.08183398308859138
7,"('image', 0, True, True, 0.5, False, False, 2)",0.08183398308859138
327,"('image', 1, False, True, 1.7, False, False, 2)",0.0818339834625946
311,"('image', 1, False, True, 1.3, False, False, 2)",0.0818339834625946
415,"('image', 2, True, True, 1.5, False, False, 2)",0.08183398430714714
431,"('image', 2, True, True, 2, False, False, 2)",0.08183398430714714
423,"('image', 2, True, True, 1.7, False, False, 2)",0.08183398430714714
407,"('image', 2, True, True, 1.3, False, False, 2)",0.08183398430714714
385,"('image', 2, True, True, 0.5, True, True, 2)",0.08183398909656323
393,"('image', 2, True, True, 1, True, True, 2)",0.08183398909656323
425,"('image', 2, True, True, 2, True, True, 2)",0.08183398909656323
401,"('image', 2, True, True, 1.3, True, True, 2)",0.08183398909656323
417,"('image', 2, True, True, 1.7, True, True, 2)",0.08183398909656323
409,"('image', 2, True, True, 1.5, True, True, 2)",0.08183398909656323
335,"('image', 1, False, True, 2, False, False, 2)",0.08183399026406073
357,"('image', 1, False, False, 1.3, False, True, 2)",0.08183399094550131
345,"('image', 1, False, False, 1, True, True, 2)",0.08183399140115227
369,"('image', 1, False, False, 1.7, True, True, 2)",0.08183399140115227
199,"('image', 1, True, True, 0.5, False, False, 2)",0.08183399140115227
343,"('image', 1, False, False, 0.5, False, False, 2)",0.08183399449884726
561,"('image', 2, False, False, 1.7, True, True, 2)",0.08183399464657724
259,"('image', 1, True, False, 1.3, True, False, 2)",0.0818339946759913
243,"('image', 1, True, False, 0.5, True, False, 2)",0.0818339946759913
251,"('image', 1, True, False, 1, True, False, 2)",0.0818339946759913
363,"('image', 1, False, False, 1.5, True, False, 2)",0.0818339946759913
193,"('image', 1, True, True, 0.5, True, True, 2)",0.08183399494259125
225,"('image', 1, True, True, 1.7, True, True, 2)",0.08183399494259125
217,"('image', 1, True, True, 1.5, True, True, 2)",0.08183399494259125
201,"('image', 1, True, True, 1, True, True, 2)",0.08183399494259125
209,"('image', 1, True, True, 1.3, True, True, 2)",0.08183399494259125
315,"('image', 1, False, True, 1.5, True, False, 2)",0.08183399507352354
13,"('image', 0, True, True, 1, False, True, 2)",0.08183399739078967
149,"('image', 0, False, False, 0.5, False, True, 2)",0.08183399739078967
61,"('image', 0, True, False, 1, False, True, 2)",0.08183399739078967
157,"('image', 0, False, False, 1, False, True, 2)",0.08183399739078967
5,"('image', 0, True, True, 0.5, False, True, 2)",0.08183399739078967
101,"('image', 0, False, True, 0.5, False, True, 2)",0.08183399739078967
109,"('image', 0, False, True, 1, False, True, 2)",0.08183399739078967
53,"('image', 0, True, False, 0.5, False, True, 2)",0.08183399739078967
383,"('image', 1, False, False, 2, False, False, 2)",0.08183399857108944
287,"('image', 1, True, False, 2, False, False, 2)",0.08183399892999427
247,"('image', 1, True, False, 0.5, False, False, 2)",0.08183399892999427
279,"('image', 1, True, False, 1.7, False, False, 2)",0.08183399892999427
271,"('image', 1, True, False, 1.5, False, False, 2)",0.08183399892999427
263,"('image', 1, True, False, 1.3, False, False, 2)",0.08183399892999427
255,"('image', 1, True, False, 1, False, False, 2)",0.08183399892999427
537,"('image', 2, False, False, 1, True, True, 2)",0.08183399987461808
63,"('image', 0, True, False, 1, False, False, 2)",0.08183400020987018
111,"('image', 0, False, True, 1, False, False, 2)",0.08183400020987018
15,"('image', 0, True, True, 1, False, False, 2)",0.08183400020987018
159,"('image', 0, False, False, 1, False, False, 2)",0.08183400020987018
375,"('image', 1, False, False, 1.7, False, False, 2)",0.08183400180529038
299,"('image', 1, False, True, 1, True, False, 2)",0.0818340025866088
307,"('image', 1, False, True, 1.3, True, False, 2)",0.0818340025866088
291,"('image', 1, False, True, 0.5, True, False, 2)",0.0818340025866088
179,"('image', 0, False, False, 1.7, True, False, 2)",0.08183400552670815
171,"('image', 0, False, False, 1.5, True, False, 2)",0.08183400552670815
547,"('image', 2, False, False, 1.3, True, False, 2)",0.08183400552670815
539,"('image', 2, False, False, 1, True, False, 2)",0.08183400552670815
187,"('image', 0, False, False, 2, True, False, 2)",0.08183400552670815
83,"('image', 0, True, False, 1.7, True, False, 2)",0.08183400552670815
75,"('image', 0, True, False, 1.5, True, False, 2)",0.08183400552670815
43,"('image', 0, True, True, 2, True, False, 2)",0.08183400552670815
435,"('image', 2, True, False, 0.5, True, False, 2)",0.08183400552670815
67,"('image', 0, True, False, 1.3, True, False, 2)",0.08183400552670815
531,"('image', 2, False, False, 0.5, True, False, 2)",0.08183400552670815
59,"('image', 0, True, False, 1, True, False, 2)",0.08183400552670815
163,"('image', 0, False, False, 1.3, True, False, 2)",0.08183400552670815
35,"('image', 0, True, True, 1.7, True, False, 2)",0.08183400552670815
115,"('image', 0, False, True, 1.3, True, False, 2)",0.08183400552670815
443,"('image', 2, True, False, 1, True, False, 2)",0.08183400552670815
155,"('image', 0, False, False, 1, True, False, 2)",0.08183400552670815
475,"('image', 2, True, False, 2, True, False, 2)",0.08183400552670815
3,"('image', 0, True, True, 0.5, True, False, 2)",0.08183400552670815
123,"('image', 0, False, True, 1.5, True, False, 2)",0.08183400552670815
467,"('image', 2, True, False, 1.7, True, False, 2)",0.08183400552670815
571,"('image', 2, False, False, 2, True, False, 2)",0.08183400552670815
131,"('image', 0, False, True, 1.7, True, False, 2)",0.08183400552670815
11,"('image', 0, True, True, 1, True, False, 2)",0.08183400552670815
107,"('image', 0, False, True, 1, True, False, 2)",0.08183400552670815
563,"('image', 2, False, False, 1.7, True, False, 2)",0.08183400552670815
27,"('image', 0, True, True, 1.5, True, False, 2)",0.08183400552670815
459,"('image', 2, True, False, 1.5, True, False, 2)",0.08183400552670815
19,"('image', 0, True, True, 1.3, True, False, 2)",0.08183400552670815
51,"('image', 0, True, False, 0.5, True, False, 2)",0.08183400552670815
91,"('image', 0, True, False, 2, True, False, 2)",0.08183400552670815
99,"('image', 0, False, True, 0.5, True, False, 2)",0.08183400552670815
451,"('image', 2, True, False, 1.3, True, False, 2)",0.08183400552670815
147,"('image', 0, False, False, 0.5, True, False, 2)",0.08183400552670815
555,"('image', 2, False, False, 1.5, True, False, 2)",0.08183400552670815
139,"('image', 0, False, True, 2, True, False, 2)",0.08183400552670815
359,"('image', 1, False, False, 1.3, False, False, 2)",0.08183400961913934
337,"('image', 1, False, False, 0.5, True, True, 2)",0.08183400968412682
355,"('image', 1, False, False, 1.3, True, False, 2)",0.08183401126374022
181,"('image', 0, False, False, 1.7, False, True, 2)",0.08183401192389032
165,"('image', 0, False, False, 1.3, False, True, 2)",0.08183401192389032
125,"('image', 0, False, True, 1.5, False, True, 2)",0.08183401192389032
77,"('image', 0, True, False, 1.5, False, True, 2)",0.08183401192389032
69,"('image', 0, True, False, 1.3, False, True, 2)",0.08183401192389032
93,"('image', 0, True, False, 2, False, True, 2)",0.08183401192389032
141,"('image', 0, False, True, 2, False, True, 2)",0.08183401192389032
117,"('image', 0, False, True, 1.3, False, True, 2)",0.08183401192389032
173,"('image', 0, False, False, 1.5, False, True, 2)",0.08183401192389032
85,"('image', 0, True, False, 1.7, False, True, 2)",0.08183401192389032
189,"('image', 0, False, False, 2, False, True, 2)",0.08183401192389032
133,"('image', 0, False, True, 1.7, False, True, 2)",0.08183401192389032
29,"('image', 0, True, True, 1.5, False, True, 2)",0.08183401192389032
37,"('image', 0, True, True, 1.7, False, True, 2)",0.08183401192389032
45,"('image', 0, True, True, 2, False, True, 2)",0.08183401192389032
21,"('image', 0, True, True, 1.3, False, True, 2)",0.08183401192389032
273,"('image', 1, True, False, 1.7, True, True, 2)",0.08183401840811741
227,"('image', 1, True, True, 1.7, True, False, 2)",0.0818340212241258
195,"('image', 1, True, True, 0.5, True, False, 2)",0.0818340212241258
219,"('image', 1, True, True, 1.5, True, False, 2)",0.0818340212241258
211,"('image', 1, True, True, 1.3, True, False, 2)",0.0818340212241258
203,"('image', 1, True, True, 1, True, False, 2)",0.0818340212241258
317,"('image', 1, False, True, 1.5, False, True, 2)",0.08183402454128953
301,"('image', 1, False, True, 1, False, True, 2)",0.08183402454128953
529,"('image', 2, False, False, 0.5, True, True, 2)",0.08183402534792943
553,"('image', 2, False, False, 1.5, True, True, 2)",0.08183402534792943
569,"('image', 2, False, False, 2, True, True, 2)",0.08183402534792943
545,"('image', 2, False, False, 1.3, True, True, 2)",0.08183402614788214
309,"('image', 1, False, True, 1.3, False, True, 2)",0.08183403180778709
215,"('image', 1, True, True, 1.3, False, False, 2)",0.08183405251480379
231,"('image', 1, True, True, 1.7, False, False, 2)",0.08183405251480379
207,"('image', 1, True, True, 1, False, False, 2)",0.08183405251480379
223,"('image', 1, True, True, 1.5, False, False, 2)",0.08183405251480379
293,"('image', 1, False, True, 0.5, False, True, 2)",0.08183405676328659
333,"('image', 1, False, True, 2, False, True, 2)",0.0818340568417885
275,"('image', 1, True, False, 1.7, True, False, 2)",0.08183406169186612
267,"('image', 1, True, False, 1.5, True, False, 2)",0.08183406169186612
71,"('image', 0, True, False, 1.3, False, False, 2)",0.08183406912231464
119,"('image', 0, False, True, 1.3, False, False, 2)",0.08183406912231464
167,"('image', 0, False, False, 1.3, False, False, 2)",0.08183406912231464
23,"('image', 0, True, True, 1.3, False, False, 2)",0.08183406912231464
367,"('image', 1, False, False, 1.5, False, False, 2)",0.08183407015959093
347,"('image', 1, False, False, 1, True, False, 2)",0.08183408129273471
235,"('image', 1, True, True, 2, True, False, 2)",0.0818340823377773
105,"('image', 0, False, True, 1, True, True, 2)",0.08183408365481083
17,"('image', 0, True, True, 1.3, True, True, 2)",0.08183408365481083
9,"('image', 0, True, True, 1, True, True, 2)",0.08183408365481083
113,"('image', 0, False, True, 1.3, True, True, 2)",0.08183408365481083
97,"('image', 0, False, True, 0.5, True, True, 2)",0.08183408365481083
121,"('image', 0, False, True, 1.5, True, True, 2)",0.08183408365481083
145,"('image', 0, False, False, 0.5, True, True, 2)",0.08183408365481083
1,"('image', 0, True, True, 0.5, True, True, 2)",0.08183408365481083
25,"('image', 0, True, True, 1.5, True, True, 2)",0.08183408365481083
137,"('image', 0, False, True, 2, True, True, 2)",0.08183408365481083
129,"('image', 0, False, True, 1.7, True, True, 2)",0.08183408365481083
57,"('image', 0, True, False, 1, True, True, 2)",0.08183408365481083
89,"('image', 0, True, False, 2, True, True, 2)",0.08183408365481083
65,"('image', 0, True, False, 1.3, True, True, 2)",0.08183408365481083
73,"('image', 0, True, False, 1.5, True, True, 2)",0.08183408365481083
161,"('image', 0, False, False, 1.3, True, True, 2)",0.08183408365481083
49,"('image', 0, True, False, 0.5, True, True, 2)",0.08183408365481083
185,"('image', 0, False, False, 2, True, True, 2)",0.08183408365481083
169,"('image', 0, False, False, 1.5, True, True, 2)",0.08183408365481083
41,"('image', 0, True, True, 2, True, True, 2)",0.08183408365481083
33,"('image', 0, True, True, 1.7, True, True, 2)",0.08183408365481083
81,"('image', 0, True, False, 1.7, True, True, 2)",0.08183408365481083
177,"('image', 0, False, False, 1.7, True, True, 2)",0.08183408365481083
153,"('image', 0, False, False, 1, True, True, 2)",0.08183408365481083
281,"('image', 1, True, False, 2, True, True, 2)",0.08183408542399222
233,"('image', 1, True, True, 2, True, True, 2)",0.0818340979379915
331,"('image', 1, False, True, 2, True, False, 2)",0.08183410518402025
39,"('image', 0, True, True, 1.7, False, False, 2)",0.08183412396119184
127,"('image', 0, False, True, 1.5, False, False, 2)",0.08183412396119184
135,"('image', 0, False, True, 1.7, False, False, 2)",0.08183412396119184
183,"('image', 0, False, False, 1.7, False, False, 2)",0.08183412396119184
87,"('image', 0, True, False, 1.7, False, False, 2)",0.08183412396119184
31,"('image', 0, True, True, 1.5, False, False, 2)",0.08183412396119184
175,"('image', 0, False, False, 1.5, False, False, 2)",0.08183412396119184
79,"('image', 0, True, False, 1.5, False, False, 2)",0.08183412396119184
379,"('image', 1, False, False, 2, True, False, 2)",0.08183413851861675
341,"('image', 1, False, False, 0.5, False, True, 2)",0.08183417316722387
283,"('image', 1, True, False, 2, True, False, 2)",0.0818341979142642
239,"('image', 1, True, True, 2, False, False, 2)",0.08183424542063641
191,"('image', 0, False, False, 2, False, False, 2)",0.08183430731488059
47,"('image', 0, True, True, 2, False, False, 2)",0.08183430731488059
143,"('image', 0, False, True, 2, False, False, 2)",0.08183430731488059
95,"('image', 0, True, False, 2, False, False, 2)",0.08183430731488059
313,"('image', 1, False, True, 1.5, True, True, 2)",0.08183455194781497
321,"('image', 1, False, True, 1.7, True, True, 2)",0.08183455194781497
323,"('image', 1, False, True, 1.7, True, False, 2)",0.08183455194781497
527,"('image', 2, False, True, 2, False, False, 2)",0.08183455194781497
297,"('image', 1, False, True, 1, True, True, 2)",0.08183455194781497
224,"('image', 1, True, True, 1.7, True, True, 1)",0.08184392417447603
320,"('image', 1, False, True, 1.7, True, True, 1)",0.08270446813135153
512,"('image', 2, False, True, 1.7, True, True, 1)",0.08795599156921556
248,"('image', 1, True, False, 1, True, True, 1)",0.08804746908368692
228,"('image', 1, True, True, 1.7, False, True, 1)",0.08939262211257115
324,"('image', 1, False, True, 1.7, False, True, 1)",0.08949329725276679
516,"('image', 2, False, True, 1.7, False, True, 1)",0.09200526715972411
344,"('image', 1, False, False, 1, True, True, 1)",0.0922951064758721
536,"('image', 2, False, False, 1, True, True, 1)",0.09924377385093067
176,"('image', 0, False, False, 1.7, True, True, 1)",0.10960732752365335
32,"('image', 0, True, True, 1.7, True, True, 1)",0.10960732752365335
128,"('image', 0, False, True, 1.7, True, True, 1)",0.10960732752365335
80,"('image', 0, True, False, 1.7, True, True, 1)",0.10960732752365335
132,"('image', 0, False, True, 1.7, False, True, 1)",0.11114231758141394
36,"('image', 0, True, True, 1.7, False, True, 1)",0.11114231758141394
84,"('image', 0, True, False, 1.7, False, True, 1)",0.11114231758141394
180,"('image', 0, False, False, 1.7, False, True, 1)",0.11114231758141394
252,"('image', 1, True, False, 1, False, True, 1)",0.11585957957992812
532,"('image', 2, False, False, 0.5, False, True, 1)",0.12029028059126773
528,"('image', 2, False, False, 0.5, True, True, 1)",0.12306637735733746
348,"('image', 1, False, False, 1, False, True, 1)",0.1233493460301029
540,"('image', 2, False, False, 1, False, True, 1)",0.12508015380810328
244,"('image', 1, True, False, 0.5, False, True, 1)",0.12717953593934284
240,"('image', 1, True, False, 0.5, True, True, 1)",0.12940648632685803
340,"('image', 1, False, False, 0.5, False, True, 1)",0.12943961657872496
312,"('image', 1, False, True, 1.5, True, True, 1)",0.13011962098547109
216,"('image', 1, True, True, 1.5, True, True, 1)",0.13081462819403203
336,"('image', 1, False, False, 0.5, True, True, 1)",0.13282220492707747
316,"('image', 1, False, True, 1.5, False, True, 1)",0.14392562508869192
220,"('image', 1, True, True, 1.5, False, True, 1)",0.14522914529436237
24,"('image', 0, True, True, 1.5, True, True, 1)",0.15173422944480905
120,"('image', 0, False, True, 1.5, True, True, 1)",0.15173422944480905
72,"('image', 0, True, False, 1.5, True, True, 1)",0.15173422944480905
168,"('image', 0, False, False, 1.5, True, True, 1)",0.15173422944480905
384,"('image', 2, True, True, 0.5, True, True, 1)",0.1596067036317721
388,"('image', 2, True, True, 0.5, False, True, 1)",0.15966164454099796
480,"('image', 2, False, True, 0.5, True, True, 1)",0.16408541915898792
484,"('image', 2, False, True, 0.5, False, True, 1)",0.16412771714483043
196,"('image', 1, True, True, 0.5, False, True, 1)",0.16439631660477913
124,"('image', 0, False, True, 1.5, False, True, 1)",0.16485659371478947
172,"('image', 0, False, False, 1.5, False, True, 1)",0.16485659371478947
76,"('image', 0, True, False, 1.5, False, True, 1)",0.16485659371478947
28,"('image', 0, True, True, 1.5, False, True, 1)",0.16485659371478947
292,"('image', 1, False, True, 0.5, False, True, 1)",0.16529991704239597
192,"('image', 1, True, True, 0.5, True, True, 1)",0.1677472020483438
288,"('image', 1, False, True, 0.5, True, True, 1)",0.16921569593352864
304,"('image', 1, False, True, 1.3, True, True, 1)",0.17263132063761208
208,"('image', 1, True, True, 1.3, True, True, 1)",0.17547300137721325
504,"('image', 2, False, True, 1.5, True, True, 1)",0.17662662845813418
52,"('image', 0, True, False, 0.5, False, True, 1)",0.18261620290447403
100,"('image', 0, False, True, 0.5, False, True, 1)",0.18261620290447403
4,"('image', 0, True, True, 0.5, False, True, 1)",0.18261620290447403
148,"('image', 0, False, False, 0.5, False, True, 1)",0.18261620290447403
508,"('image', 2, False, True, 1.5, False, True, 1)",0.18353027202132205
412,"('image', 2, True, True, 1.5, False, True, 1)",0.18536273108218854
308,"('image', 1, False, True, 1.3, False, True, 1)",0.18742840638056701
212,"('image', 1, True, True, 1.3, False, True, 1)",0.18778666299866567
408,"('image', 2, True, True, 1.5, True, True, 1)",0.1882102793138672
48,"('image', 0, True, False, 0.5, True, True, 1)",0.18839073850249433
96,"('image', 0, False, True, 0.5, True, True, 1)",0.18839073850249433
144,"('image', 0, False, False, 0.5, True, True, 1)",0.18839073850249433
0,"('image', 0, True, True, 0.5, True, True, 1)",0.18839073850249433
16,"('image', 0, True, True, 1.3, True, True, 1)",0.19022592362467156
112,"('image', 0, False, True, 1.3, True, True, 1)",0.19022592362467156
64,"('image', 0, True, False, 1.3, True, True, 1)",0.19022592362467156
160,"('image', 0, False, False, 1.3, True, True, 1)",0.19022592362467156
204,"('image', 1, True, True, 1, False, True, 1)",0.19857367750388452
200,"('image', 1, True, True, 1, True, True, 1)",0.19910022735282565
296,"('image', 1, False, True, 1, True, True, 1)",0.19980966594756763
300,"('image', 1, False, True, 1, False, True, 1)",0.20028849222361172
392,"('image', 2, True, True, 1, True, True, 1)",0.20144787747149193
396,"('image', 2, True, True, 1, False, True, 1)",0.20200992789524502
68,"('image', 0, True, False, 1.3, False, True, 1)",0.2049987441566391
164,"('image', 0, False, False, 1.3, False, True, 1)",0.2049987441566391
116,"('image', 0, False, True, 1.3, False, True, 1)",0.2049987441566391
20,"('image', 0, True, True, 1.3, False, True, 1)",0.2049987441566391
492,"('image', 2, False, True, 1, False, True, 1)",0.2098774954615203
488,"('image', 2, False, True, 1, True, True, 1)",0.21095027291243543
404,"('image', 2, True, True, 1.3, False, True, 1)",0.21785173494934426
400,"('image', 2, True, True, 1.3, True, True, 1)",0.21864909105946914
500,"('image', 2, False, True, 1.3, False, True, 1)",0.22117842157806408
496,"('image', 2, False, True, 1.3, True, True, 1)",0.22219993291579168
152,"('image', 0, False, False, 1, True, True, 1)",0.2237727661410487
104,"('image', 0, False, True, 1, True, True, 1)",0.2237727661410487
8,"('image', 0, True, True, 1, True, True, 1)",0.2237727661410487
56,"('image', 0, True, False, 1, True, True, 1)",0.2237727661410487
12,"('image', 0, True, True, 1, False, True, 1)",0.22872217830283378
108,"('image', 0, False, True, 1, False, True, 1)",0.22872217830283378
60,"('image', 0, True, False, 1, False, True, 1)",0.22872217830283378
156,"('image', 0, False, False, 1, False, True, 1)",0.22872217830283378
